Name,Rating,City,Latitude,Longitude,Opening Hours
Erva Restaurante & Bar,4.6,Lisbon,38.7389658,-9.166486899999999,"Monday: 12:00PM - 12:30AM, Tuesday: 12:00PM - 12:30AM, Wednesday: 12:00PM - 12:30AM, Thursday: 12:00PM - 12:30AM, Friday: 12:00PM - 12:30AM, Saturday: 12:00PM - 12:30AM, Sunday: 12:00PM - 12:30AM"
Saraiva’s,4.9,Lisbon,38.7316648,-9.1525227,"Monday: Closed, Tuesday: 12:00 - 2:30PM, 7:30 - 10:30PM, Wednesday: 12:00 - 2:30PM, 7:30 - 10:30PM, Thursday: 12:00 - 2:30PM, 7:30 - 10:30PM, Friday: 12:00 - 2:30PM, 7:30 - 10:30PM, Saturday: 12:00 - 2:30PM, 7:30 - 10:30PM, Sunday: Closed"
Il Giardinetto Ristorante Pizzeria,4.3,Lisbon,38.7315744,-9.1453645,"Monday: 12:00 - 3:30PM, 7:00 - 11:00PM, Tuesday: 12:00 - 3:30PM, 7:00 - 11:00PM, Wednesday: 12:00 - 3:30PM, 7:00 - 11:00PM, Thursday: 12:00 - 3:30PM, 7:00 - 11:00PM, Friday: 12:00 - 3:30PM, 7:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: 12:00 - 11:00PM"
Ground Burguer,4.3,Lisbon,38.735445,-9.154416099999999,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Il Basilico Lisboa,5.0,Lisbon,38.72391990000001,-9.1501326,"Monday: 12:30 - 3:00PM, 7:00 - 10:30PM, Tuesday: 12:30 - 3:00PM, 7:00 - 10:30PM, Wednesday: 12:30 - 3:00PM, 7:00 - 10:30PM, Thursday: 12:30 - 3:00PM, 7:00 - 10:30PM, Friday: 12:30 - 3:00PM, 7:00 - 11:00PM, Saturday: 12:30 - 3:00PM, 7:00 - 11:00PM, Sunday: 12:30 - 3:00PM, 7:00 - 10:30PM"
The Green Affair,4.6,Lisbon,38.7353279,-9.1446279,"Monday: 12:00 - 11:00PM, Tuesday: 12:00 - 11:00PM, Wednesday: 12:00 - 11:00PM, Thursday: 12:00 - 11:00PM, Friday: 12:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: 12:00 - 11:00PM"
Yallah,4.8,Lisbon,-23.4923453,-46.6301349,"Monday: Closed, Tuesday: 6:00 - 9:30PM, Wednesday: 6:00 - 9:30PM, Thursday: 6:00 - 9:30PM, Friday: 6:00 - 10:30PM, Saturday: 6:00 - 10:30PM, Sunday: 6:00 - 9:30PM"
Colina,3.7,Lisbon,-33.9049218,18.73204849999999,
Cruzes Credo,4.3,Lisbon,14.5103031,121.0783109,
Restaurante Qualquer Hora,4.5,Lisbon,38.731974,-9.151240999999999,
Solidó,4.9,Lisbon,38.71347009999999,-9.1418284,"Monday: Closed, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Manifest,4.8,Lisbon,-33.97183479999999,18.4897313,
Taberna Do Conde Wine & Tapas,4.8,Lisbon,38.7275397,-9.142017200000002,
Block House,3.8,Lisbon,-34.0478692,18.4242555,"Monday: 8:00AM - 5:00PM, Tuesday: 8:00AM - 9:00PM, Wednesday: 8:00AM - 9:00PM, Thursday: 8:00AM - 9:00PM, Friday: 8:00AM - 9:00PM, Saturday: 8:00AM - 9:00PM, Sunday: 8:00AM - 5:00PM"
Ponto Final,4.1,Lisbon,38.6849737,-9.157701699999999,"Monday: 12:30 - 4:00PM, 7:00 - 11:00PM, Tuesday: Closed, Wednesday: 12:30 - 4:00PM, 7:00 - 11:00PM, Thursday: 12:30 - 4:00PM, 7:00 - 11:00PM, Friday: 12:30 - 4:00PM, 7:00 - 11:00PM, Saturday: 12:30 - 4:00PM, 7:00 - 11:00PM, Sunday: 12:30 - 4:00PM, 7:00 - 11:00PM"
O Pão Nosso,4.0,Lisbon,-7.126792600000001,-34.9013554,"Monday: 6:00AM - 8:00PM, Tuesday: 6:00AM - 8:00PM, Wednesday: 6:00AM - 8:00PM, Thursday: 6:00AM - 8:00PM, Friday: 6:00AM - 8:00PM, Saturday: 6:00AM - 8:00PM, Sunday: 6:00AM - 8:00PM"
RIB Beef & Wine,4.4,Lisbon,-33.9603294,18.469701,"Monday: 9:00AM - 5:00PM, Tuesday: 9:00AM - 5:00PM, Wednesday: 9:00AM - 5:00PM, Thursday: 1:30 - 10:00PM, Friday: 1:30 - 10:00PM, Saturday: 1:30 - 10:00PM, Sunday: 1:30 - 10:00PM"
Barcabela,4.2,Lisbon,38.71962549999999,-9.1357844,"Monday: 12:00 - 10:30PM, Tuesday: 12:00 - 10:30PM, Wednesday: Closed, Thursday: 12:00 - 10:30PM, Friday: 12:00 - 10:30PM, Saturday: 12:00 - 10:30PM, Sunday: 12:00 - 10:30PM"
UDON Noodle Bar & Restaurant,3.8,Lisbon,-33.975928,18.4592272,"Monday: 11:30AM - 9:00PM, Tuesday: 11:30AM - 9:00PM, Wednesday: 11:30AM - 9:00PM, Thursday: 11:30AM - 9:00PM, Friday: 11:30AM - 9:00PM, Saturday: 11:30AM - 9:00PM, Sunday: 11:30AM - 9:00PM"
Cacué,4.3,Lisbon,38.7314809,-9.1489106,"Monday: 12:00 - 3:00PM, Tuesday: 12:00 - 3:00PM, 7:00 - 10:30PM, Wednesday: 12:00 - 3:00PM, 7:00 - 10:30PM, Thursday: 12:00 - 3:00PM, 7:00 - 10:30PM, Friday: 12:00 - 3:00PM, 7:00 - 10:30PM, Saturday: 7:00 - 10:30PM, Sunday: Closed"
Cascais Remo,4.5,Lisbon,38.71733010000001,-9.145095699999999,"Monday: 7:00AM - 2:00AM, Tuesday: 7:00AM - 2:00AM, Wednesday: 7:00AM - 2:00AM, Thursday: 7:00AM - 2:00AM, Friday: 7:00AM - 10:00PM, Saturday: 7:00AM - 11:00PM, Sunday: Closed"
Cave Real,4.4,Lisbon,38.73325560000001,-9.1471194,"Monday: 12:00 - 4:00PM, 7:30 - 11:00PM, Tuesday: 12:00 - 4:00PM, 7:30 - 11:00PM, Wednesday: 12:00 - 4:00PM, 7:30 - 11:00PM, Thursday: 12:00 - 4:00PM, 7:30 - 11:00PM, Friday: 12:00 - 4:00PM, 7:30 - 11:00PM, Saturday: 12:00 - 4:00PM, 7:30 - 11:00PM, Sunday: Closed"
Bairro do Avillez,3.9,Lisbon,38.712265,-9.142377999999999,"Monday: 12:30 - 3:00PM, 6:30 - 11:00PM, Tuesday: 12:30 - 3:00PM, 6:30 - 11:00PM, Wednesday: 12:30 - 3:00PM, 6:30 - 11:00PM, Thursday: 12:30 - 3:00PM, 6:30 - 11:00PM, Friday: 12:30 - 3:00PM, 6:30 - 11:00PM, Saturday: 12:30 - 3:00PM, 6:30 - 11:00PM, Sunday: 12:30 - 3:00PM, 6:30 - 11:00PM"
Churrasqueira da Paz,4.7,Lisbon,38.7123656,-9.151838,"Monday: 12:00 - 3:00PM, 7:00 - 10:00PM, Tuesday: 12:00 - 3:00PM, 7:00 - 10:00PM, Wednesday: 12:00 - 3:00PM, 7:00 - 10:00PM, Thursday: 12:00 - 3:00PM, 7:00 - 10:00PM, Friday: 12:00 - 3:00PM, 7:00 - 10:00PM, Saturday: Closed, Sunday: 12:00 - 3:00PM, 7:00 - 10:00PM"
O Frade,4.8,Lisbon,38.6979263,-9.1993212,"Monday: 12:30 - 3:00PM, 7:30 - 11:00PM, Tuesday: 12:30 - 3:00PM, 7:30 - 11:00PM, Wednesday: 12:30 - 3:00PM, 7:30 - 11:00PM, Thursday: 12:30 - 3:00PM, 7:30 - 11:00PM, Friday: 12:30 - 3:00PM, 7:30 - 11:00PM, Saturday: 12:30 - 3:00PM, 7:30 - 11:00PM, Sunday: 12:30 - 3:00PM, 7:30 - 11:00PM"
Come Prima,4.8,Lisbon,38.704849,-9.166345699999999,"Monday: 6:00 - 11:00PM, Tuesday: 6:00 - 11:00PM, Wednesday: 6:00 - 11:00PM, Thursday: 6:00 - 11:00PM, Friday: 6:00 - 11:00PM, Saturday: 6:00 - 11:00PM, Sunday: Closed"
Taberna Santa Marta,4.8,Lisbon,11.2523445,-74.2037953,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 5:00PM - 2:00AM, Saturday: 5:00PM - 2:00AM, Sunday: 5:00PM - 2:00AM"
A Taberna da Rua das Flores,4.2,Lisbon,38.7101152,-9.1436639,"Monday: 12:00 - 4:00PM, 6:00 - 11:30PM, Tuesday: 12:00 - 4:00PM, 6:00 - 11:30PM, Wednesday: 12:00 - 4:00PM, 6:00 - 11:30PM, Thursday: 12:00 - 4:00PM, 6:00 - 11:30PM, Friday: 12:00 - 4:00PM, 6:00 - 11:30PM, Saturday: 12:00 - 4:00PM, 6:00 - 11:30PM, Sunday: Closed"
Balcão Henrique Sá Pessoa,4.5,Lisbon,38.7335508,-9.153692099999997,"Monday: 12:00 - 11:00PM, Tuesday: 12:00 - 11:00PM, Wednesday: 12:00 - 11:00PM, Thursday: 12:00 - 11:00PM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00 - 10:00PM"
Floresta do Salitre,4.7,Lisbon,38.7198178,-9.1465186,"Monday: 12:00 - 3:00PM, 7:00 - 10:00PM, Tuesday: 12:00 - 3:00PM, 7:00 - 10:00PM, Wednesday: 12:00 - 3:00PM, 7:00 - 10:00PM, Thursday: 12:00 - 3:00PM, 7:00 - 10:00PM, Friday: 12:00 - 3:00PM, 7:00 - 10:00PM, Saturday: Closed, Sunday: Closed"
Pistola y Corazon,4.7,Lisbon,,,N/A
Oficina do Duque,4.6,Lisbon,38.7132792,-9.1422752,"Monday: 12:00 - 10:30PM, Tuesday: 12:00 - 10:30PM, Wednesday: 12:00 - 10:30PM, Thursday: 12:00 - 10:30PM, Friday: 12:00 - 10:30PM, Saturday: 12:00 - 10:30PM, Sunday: 12:00 - 10:30PM"
Afuri,4.2,Lisbon,38.7099802,-9.1421008,"Monday: 12:00 - 3:00PM, 6:00 - 11:00PM, Tuesday: 12:00 - 3:00PM, 6:00 - 11:00PM, Wednesday: 12:00 - 3:00PM, 6:00 - 11:00PM, Thursday: 12:00 - 3:00PM, 6:00 - 11:00PM, Friday: 12:00 - 3:00PM, 6:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: 12:00AM - 10:00PM"
Prazeres da Picanha,4.2,Lisbon,38.7406158,-9.1451003,"Monday: 12:00 - 3:00PM, 7:00 - 11:00PM, Tuesday: 12:00 - 3:00PM, 7:00 - 11:00PM, Wednesday: 12:00 - 3:00PM, 7:00 - 11:00PM, Thursday: 12:00 - 3:00PM, 7:00 - 11:00PM, Friday: 12:00 - 3:00PM, 7:00 - 11:00PM, Saturday: 12:00 - 3:00PM, 7:00 - 11:00PM, Sunday: 12:00 - 3:00PM, 7:00 - 11:00PM"
JNcQUOI,4.1,Lisbon,38.72028,-9.1449959,"Monday: 12:00PM - 12:00AM, Tuesday: 12:00PM - 12:00AM, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 2:00AM, Friday: 12:00PM - 2:00AM, Saturday: 12:00PM - 2:00AM, Sunday: 12:00PM - 12:00AM"
Restaurante Marrakesh,4.5,Lisbon,38.736754,-9.150758,"Monday: Closed, Tuesday: 12:00 - 3:00PM, 7:00 - 11:00PM, Wednesday: 12:00 - 3:00PM, 7:00 - 11:00PM, Thursday: 12:00 - 3:00PM, 7:00 - 11:00PM, Friday: 12:00 - 3:00PM, 7:00 - 11:00PM, Saturday: 12:00 - 3:00PM, 7:00 - 11:00PM, Sunday: 12:00 - 3:00PM, 7:00 - 11:00PM"
Belcanto,4.6,Lisbon,-33.9541431,18.852348,
Galeto,3.8,Lisbon,38.73571039999999,-9.144936,"Monday: 7:30AM - 3:30AM, Tuesday: 7:30AM - 3:30AM, Wednesday: 7:30AM - 3:30AM, Thursday: 7:30AM - 3:30AM, Friday: 7:30AM - 3:30AM, Saturday: 7:30AM - 3:30AM, Sunday: 7:30AM - 3:00AM"
Zenith Brunch & Cocktails,4.5,Lisbon,41.3916358,2.1704684,"Monday: 9:00AM - 7:00PM, Tuesday: 9:00AM - 7:00PM, Wednesday: 9:00AM - 7:00PM, Thursday: 9:00AM - 7:00PM, Friday: 9:00AM - 7:00PM, Saturday: 9:00AM - 7:00PM, Sunday: 9:00AM - 7:00PM"
Bistro 100 Maneiras,4.1,Lisbon,38.71211539999999,-9.1429104,"Monday: 6:30PM - 2:00AM, Tuesday: 6:30PM - 2:00AM, Wednesday: 6:30PM - 2:00AM, Thursday: 6:30PM - 2:00AM, Friday: 6:30PM - 2:00AM, Saturday: 12:00 - 3:00PM, 6:30PM - 2:00AM, Sunday: 12:00 - 3:00PM, 6:30PM - 2:00AM"
Brooklyn,4.4,Lisbon,-33.9130371,18.4863388,"Monday: 8:00AM - 5:00PM, Tuesday: 8:00AM - 5:00PM, Wednesday: 8:00AM - 5:00PM, Thursday: 8:00AM - 5:00PM, Friday: 8:00AM - 5:00PM, Saturday: 8:00AM - 5:00PM, Sunday: Closed"
Fauna & Flora,4.4,Lisbon,38.7084936,-9.153769099999998,"Monday: 9:00AM - 6:00PM, Tuesday: 9:00AM - 6:00PM, Wednesday: 9:00AM - 6:00PM, Thursday: 9:00AM - 6:00PM, Friday: 9:00AM - 6:00PM, Saturday: 9:00AM - 6:00PM, Sunday: 9:00AM - 6:00PM"
Casa Mia,4.3,Lisbon,-33.8740745,18.6933513,
Cafeh Tehran,4.5,Lisbon,38.7151406,-9.1520437,"Monday: 12:00 - 11:30PM, Tuesday: Closed, Wednesday: 12:00 - 11:30PM, Thursday: 12:00 - 11:30PM, Friday: 12:00 - 11:30PM, Saturday: 12:00 - 11:30PM, Sunday: 12:00 - 11:30PM"
Sal Grosso,4.7,Lisbon,38.7136987,-9.124444700000002,"Monday: 12:30 - 4:00PM, 7:00 - 11:00PM, Tuesday: 12:30 - 4:00PM, 7:00 - 11:00PM, Wednesday: 12:30 - 4:00PM, 7:00 - 11:00PM, Thursday: 12:30 - 4:00PM, 7:00 - 11:00PM, Friday: 12:30 - 4:00PM, 7:00 - 11:00PM, Saturday: 12:30 - 4:00PM, 7:00 - 11:00PM, Sunday: 12:30 - 4:00PM, 7:00 - 11:00PM"
Leitaria Lisboa,4.7,Lisbon,38.7246727,-9.1562669,"Monday: 8:00AM - 7:30PM, Tuesday: 8:00AM - 7:30PM, Wednesday: 8:00AM - 7:30PM, Thursday: 8:00AM - 7:30PM, Friday: 8:00AM - 7:30PM, Saturday: 8:00AM - 7:30PM, Sunday: 8:00AM - 7:30PM"
Baía do Peixe,4.0,Lisbon,38.6956846,-9.419856,"Monday: Closed, Tuesday: 12:00 - 11:30PM, Wednesday: 12:00 - 11:30PM, Thursday: 12:00 - 11:30PM, Friday: 12:00 - 11:30PM, Saturday: 12:00 - 11:30PM, Sunday: 12:00 - 11:30PM"
Solar 31,4.5,Lisbon,38.71538779999999,-9.138028,"Monday: 11:00AM - 11:00PM, Tuesday: 11:00AM - 11:00PM, Wednesday: 11:00AM - 11:00PM, Thursday: 11:00AM - 11:00PM, Friday: 11:00AM - 11:00PM, Saturday: 11:00AM - 11:00PM, Sunday: Closed"
Cantinho do Aziz,4.1,Lisbon,38.7140832,-9.135645799999999,"Monday: 12:00 - 11:00PM, Tuesday: 12:00 - 11:00PM, Wednesday: 12:00 - 11:00PM, Thursday: 12:00 - 11:00PM, Friday: 12:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: 12:00 - 11:00PM"
Mini Bar de José Avillez,4.4,Lisbon,38.71226679999999,-9.1424025,"Monday: 7:00PM - 1:00AM, Tuesday: 7:00PM - 1:00AM, Wednesday: 7:00PM - 1:00AM, Thursday: 7:00PM - 2:00AM, Friday: 7:00PM - 3:30AM, Saturday: 7:00PM - 3:30AM, Sunday: 7:00PM - 1:00AM"
Restaurante Frade dos Mares,4.7,Lisbon,38.70846499999999,-9.153227,"Monday: 12:30 - 3:00PM, 6:30 - 10:30PM, Tuesday: 12:30 - 3:00PM, 6:30 - 10:30PM, Wednesday: 12:30 - 3:00PM, 6:30 - 10:30PM, Thursday: 12:30 - 3:00PM, 6:30 - 10:30PM, Friday: 12:30 - 3:00PM, 6:30 - 10:30PM, Saturday: 1:00 - 3:30PM, 6:30 - 10:30PM, Sunday: 1:00 - 3:30PM, 6:30 - 10:30PM"
GRAÇA 77,4.8,Lisbon,38.7160488,-9.1303904,"Monday: 11:30AM - 12:00AM, Tuesday: 11:30AM - 12:00AM, Wednesday: Closed, Thursday: 11:30AM - 12:00AM, Friday: 11:30AM - 12:00AM, Saturday: 11:30AM - 12:00AM, Sunday: 11:30AM - 12:00AM"
ZAZAH,4.8,Lisbon,38.71719179999999,-9.150174799999998,"Monday: 7:00PM - 12:00AM, Tuesday: 7:00PM - 12:00AM, Wednesday: 7:00PM - 12:00AM, Thursday: 7:00PM - 12:00AM, Friday: 7:00PM - 12:00AM, Saturday: 7:00PM - 12:00AM, Sunday: 7:00PM - 12:00AM"
Pão Pão Queijo Queijo,4.3,Lisbon,38.6975172,-9.203883,"Monday: 10:00AM - 10:30PM, Tuesday: 10:00AM - 11:30PM, Wednesday: 10:00AM - 11:30PM, Thursday: 10:00AM - 11:30PM, Friday: 10:00AM - 11:30PM, Saturday: 10:00AM - 11:30PM, Sunday: 10:00AM - 10:30PM"
Cais ao Mar,4.4,Lisbon,37.089324,-8.232678500000002,
Lebanese Corner,4.8,Lisbon,38.7204586,-9.1545194,"Monday: Closed, Tuesday: 12:00 - 10:15PM, Wednesday: 12:00 - 10:15PM, Thursday: 12:00 - 10:15PM, Friday: 12:00 - 10:15PM, Saturday: 12:00 - 10:15PM, Sunday: 12:00 - 10:15PM"
Restaurante Lucimar,4.5,Lisbon,38.7430711,-9.155875100000001,"Monday: 12:00 - 11:00PM, Tuesday: 12:00 - 11:00PM, Wednesday: 12:00 - 11:00PM, Thursday: 12:00 - 11:00PM, Friday: 12:00 - 11:00PM, Saturday: 12:00 - 11:00PM, Sunday: Closed"
O Eurico,4.1,Lisbon,38.7127355,-9.1353776,"Monday: Closed, Tuesday: 12:30 - 3:00PM, 8:00 - 10:30PM, Wednesday: 12:30 - 3:00PM, 8:00 - 10:30PM, Thursday: 12:30 - 3:00PM, 8:00 - 10:30PM, Friday: 12:30 - 3:00PM, 8:00 - 10:30PM, Saturday: 12:30 - 3:00PM, 8:00 - 10:30PM, Sunday: 12:30 - 3:00PM"
Brick Café,4.5,Lisbon,-33.886813,18.5125223,"Monday: Closed, Tuesday: 8:00AM - 9:00PM, Wednesday: 8:00AM - 9:00PM, Thursday: 8:00AM - 9:00PM, Friday: 8:00AM - 9:00PM, Saturday: 8:00AM - 9:00PM, Sunday: 9:00AM - 4:00PM"
O Zé da Mouraria Mouraria,4.4,Lisbon,38.7161112,-9.134965700000002,"Monday: 12:00 - 4:00PM, Tuesday: 12:00 - 4:00PM, Wednesday: 12:00 - 4:00PM, Thursday: 12:00 - 4:00PM, Friday: 12:00 - 4:00PM, Saturday: 12:00 - 4:00PM, Sunday: Closed"
Taverna Alfacinha,4.7,Lisbon,38.7120479,-9.1387086,"Monday: 11:30AM - 10:30PM, Tuesday: 11:30AM - 10:30PM, Wednesday: 11:30AM - 10:30PM, Thursday: 11:30AM - 10:30PM, Friday: 11:30AM - 10:30PM, Saturday: 11:30AM - 10:30PM, Sunday: 11:30AM - 10:30PM"
AKLA,4.3,Lisbon,-33.9167148,18.5215141,"Monday: 8:00AM - 4:30PM, Tuesday: 8:00AM - 4:30PM, Wednesday: 8:00AM - 4:30PM, Thursday: 8:00AM - 4:00PM, Friday: 8:00AM - 4:30PM, Saturday: Closed, Sunday: Closed"
Crafty Corner,4.9,Lisbon,-26.16635549999999,27.9691701,"Monday: 9:00AM - 5:00PM, Tuesday: 9:00AM - 5:00PM, Wednesday: 9:00AM - 5:00PM, Thursday: 9:00AM - 5:00PM, Friday: 9:00AM - 5:00PM, Saturday: Closed, Sunday: Closed"
Casanova,4.4,Lisbon,-33.8514702,18.7306735,
Restaurante À Parte,5.0,Lisbon,38.7336798,-9.142868100000001,"Monday: 12:00 - 3:30PM, 7:30 - 11:00PM, Tuesday: 12:00 - 3:30PM, 7:30 - 11:00PM, Wednesday: 12:00 - 3:30PM, 7:30 - 11:00PM, Thursday: 12:00 - 3:30PM, 7:30 - 11:00PM, Friday: 12:00 - 3:30PM, 7:30 - 11:00PM, Saturday: 1:00 - 3:00PM, 7:30 - 11:00PM, Sunday: Closed"
Rubro,4.0,Lisbon,38.7221984,-9.1461446,"Monday: 12:30 - 3:00PM, 7:00 - 11:00PM, Tuesday: 12:30 - 3:00PM, 7:00 - 11:00PM, Wednesday: 12:30 - 3:00PM, 7:00 - 11:00PM, Thursday: 12:30 - 3:00PM, 7:00 - 11:00PM, Friday: 12:30 - 3:00PM, 7:00 - 11:00PM, Saturday: 7:00 - 11:00PM, Sunday: Closed"
Treestory,5.0,Lisbon,38.7251036,-9.143976,"Monday: 7:00 - 11:00PM, Tuesday: 1:00 - 4:00PM, 7:00 - 11:00PM, Wednesday: 1:00 - 4:00PM, 7:00 - 11:00PM, Thursday: 1:00 - 4:00PM, 7:00 - 11:00PM, Friday: 1:00 - 4:00PM, 7:00 - 11:00PM, Saturday: 1:00 - 5:00PM, 6:00 - 11:00PM, Sunday: 1:00 - 5:00PM, 6:00 - 11:00PM"
Paixao aos Molhos,4.5,Lisbon,,,N/A
Tapa Bucho,4.5,Lisbon,38.7131271,-9.1442144,"Monday: 7:00 - 11:30PM, Tuesday: 7:00 - 11:30PM, Wednesday: 7:00 - 11:30PM, Thursday: 7:00 - 11:30PM, Friday: 7:00PM - 12:00AM, Saturday: 7:00PM - 12:00AM, Sunday: 7:00 - 11:30PM"
Maria Catita Restaurante & Loja Regional,4.3,Lisbon,38.7092832,-9.1343429,"Monday: 12:00 - 3:00PM, 6:30 - 10:30PM, Tuesday: 12:00 - 10:30PM, Wednesday: 12:00 - 10:30PM, Thursday: 12:00 - 5:00PM, 6:30 - 11:00PM, Friday: 12:00 - 11:30PM, Saturday: 12:00 - 11:30PM, Sunday: 12:00 - 11:00PM"
Casa de Linhares,4.3,Lisbon,38.7091595,-9.130906,"Monday: 8:00PM - 12:00AM, Tuesday: 8:00PM - 12:00AM, Wednesday: 8:00PM - 12:00AM, Thursday: 8:00PM - 12:00AM, Friday: 8:00PM - 12:00AM, Saturday: 8:00PM - 12:00AM, Sunday: 8:00PM - 12:00AM"
GIRO Sabores do Mundo,5.0,Lisbon,38.7187495,-9.1322019,"Monday: 6:30 - 10:30PM, Tuesday: 12:30 - 3:00PM, 6:30 - 10:30PM, Wednesday: 12:30 - 3:00PM, 6:30 - 10:30PM, Thursday: 12:30 - 3:00PM, 6:30 - 10:30PM, Friday: 12:30 - 3:00PM, 6:30 - 10:30PM, Saturday: 12:30 - 3:00PM, 6:30 - 10:30PM, Sunday: Closed"
Heim Cafe,4.8,Lisbon,38.7074548,-9.1565016,"Monday: 9:00AM - 6:00PM, Tuesday: 9:00AM - 6:00PM, Wednesday: 9:00AM - 6:00PM, Thursday: 9:00AM - 6:00PM, Friday: 9:00AM - 6:00PM, Saturday: 9:00AM - 6:00PM, Sunday: 9:00AM - 6:00PM"
Casa Nepalesa,4.6,Lisbon,38.73860010000001,-9.1515041,"Monday: 6:30 - 10:30PM, Tuesday: 12:00 - 3:00PM, 7:00 - 10:30PM, Wednesday: 12:00 - 3:00PM, 7:00 - 10:30PM, Thursday: 12:00 - 3:00PM, 7:00 - 10:30PM, Friday: 12:00 - 3:00PM, 7:00 - 10:30PM, Saturday: 12:00 - 3:00PM, 7:00 - 10:30PM, Sunday: Closed"
Pastelaria Bica e Água,4.0,Lisbon,38.732322,-9.151563699999999,"Monday: 9:00AM - 11:00PM, Tuesday: 9:00AM - 11:00PM, Wednesday: 9:00AM - 11:00PM, Thursday: 9:00AM - 11:00PM, Friday: 9:00AM - 11:00PM, Saturday: Closed, Sunday: Closed"
Lisboa Tu & Eu,4.6,Lisbon,38.7109462,-9.130068399999999,"Monday: 12:30 - 4:00PM, 7:00 - 10:00PM, Tuesday: 12:30 - 4:00PM, 7:00 - 10:00PM, Wednesday: 12:30 - 4:00PM, 7:00 - 10:00PM, Thursday: 12:30 - 4:00PM, 7:00 - 10:00PM, Friday: 12:30 - 4:00PM, 7:00 - 10:00PM, Saturday: 12:30 - 4:00PM, 7:00 - 10:00PM, Sunday: 12:30 - 4:00PM, 7:00 - 10:00PM"
Sea Me,4.2,Lisbon,38.710585,-9.144345,"Monday: 12:30 - 3:30PM, 7:00PM - 12:00AM, Tuesday: 12:30 - 3:30PM, 7:00PM - 12:00AM, Wednesday: 12:30 - 3:30PM, 7:00PM - 12:00AM, Thursday: 12:30 - 3:30PM, 7:00PM - 12:00AM, Friday: 12:30 - 3:30PM, 7:00PM - 12:00AM, Saturday: 12:30PM - 12:00AM, Sunday: 12:30PM - 12:00AM"
Tantura,4.7,Lisbon,38.7115974,-9.145128299999998,"Monday: Closed, Tuesday: 6:00PM - 12:00AM, Wednesday: 6:00PM - 12:00AM, Thursday: 6:00PM - 12:00AM, Friday: 6:00PM - 12:00AM, Saturday: 6:00PM - 12:00AM, Sunday: 6:00PM - 12:00AM"
Via Graça,4.1,Lisbon,38.7184332,-9.132819399999997,"Monday: 12:30PM - 12:00AM, Tuesday: 12:30PM - 12:00AM, Wednesday: 12:30PM - 12:00AM, Thursday: 12:30PM - 12:00AM, Friday: 12:30PM - 12:00AM, Saturday: 12:30PM - 12:00AM, Sunday: 12:30PM - 12:00AM"
Grande Palácio Hong Kong,3.8,Lisbon,22.2814399,114.1721267,"Monday: 12:00 - 2:30PM, 6:00PM - 12:00AM, Tuesday: 12:00 - 2:30PM, 6:00PM - 12:00AM, Wednesday: 12:00 - 2:30PM, 6:00PM - 12:00AM, Thursday: 12:00 - 2:30PM, 6:00PM - 12:00AM, Friday: 12:00 - 2:30PM, 6:00PM - 12:00AM, Saturday: 12:00 - 3:00PM, 6:00PM - 12:00AM, Sunday: 12:00 - 3:00PM, 6:00PM - 12:00AM"
Fábrica dos Sabores,4.2,Lisbon,38.73730079999999,-9.144088699999998,
Restaurante Lisboa é Linda,4.6,Lisbon,38.707685,-9.145337999999999,"Monday: Closed, Tuesday: Closed, Wednesday: 12:00 - 3:00PM, 7:00 - 11:00PM, Thursday: 12:00 - 3:00PM, 7:00 - 11:00PM, Friday: 12:00 - 3:00PM, 7:00 - 11:00PM, Saturday: 12:00 - 3:00PM, 7:00 - 11:00PM, Sunday: 12:00 - 3:00PM, 7:00 - 11:00PM"
Marisqueira do Lis,4.3,Lisbon,38.7224717,-9.135495599999999,"Monday: 12:00PM - 1:00AM, Tuesday: Closed, Wednesday: 12:00PM - 12:00AM, Thursday: 12:00PM - 12:00AM, Friday: 12:00PM - 12:00AM, Saturday: 12:00PM - 12:00AM, Sunday: 12:00PM - 12:00AM"
Marisqueira Uma,4.0,Lisbon,38.7120217,-9.138697299999999,"Monday: 11:00AM - 10:30PM, Tuesday: 11:00AM - 10:30PM, Wednesday: 11:00AM - 10:30PM, Thursday: 11:00AM - 10:30PM, Friday: 11:00AM - 10:30PM, Saturday: 11:00AM - 10:30PM, Sunday: 11:00AM - 10:30PM"
